"Title","Creator","Contributors","Date","Extent","Source","Keywords","Description","Digital Collection","Website","Contributing Institution","SC County","Rights","Language","Digitization Specifications","Date Digital","Type","Format","Media Type","Identifier","Digital Assistant","Series","OCLC number","Date created","Date modified","Reference URL","CONTENTdm number","CONTENTdm file name","CONTENTdm file path","Year","Original Transcript","Original Len","Special Pattern","General Pattern","Repeat Chars","Short/No Transcript","Quality","Issue Types","Detected Artifacts"
"Modjeska Simkins Papers, Topical Papers, Awards, 1986-1991","Simkins, Modjeska Monteith, 1899-1992","42","1986-1991","43 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","02381","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/2785",2785.0,"3095.cpd","/mmsimkins/image/3095.cpd","1986","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Campaigns, 1966","Simkins, Modjeska Monteith, 1899-1992","","1966","30 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","02478","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/2869",2869.0,"3179.cpd","/mmsimkins/image/3179.cpd","1966","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Democratic Party, 1928-1986 and no date, 1 of 2","Simkins, Modjeska Monteith, 1899-1992","","1928-1986","36 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03051","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/2953",2953.0,"3263.cpd","/mmsimkins/image/3263.cpd","1928","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Columbia Town Council, 1946 and No Date","Simkins, Modjeska Monteith, 1899-1992","","1946","11 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","02927","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/2965",2965.0,"3275.cpd","/mmsimkins/image/3275.cpd","1946","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Awards, 1942-1985","Simkins, Modjeska Monteith, 1899-1992","","1942-1985","40 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","02304","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3037",3037.0,"3347.cpd","/mmsimkins/image/3347.cpd","1942","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, N.D. (2 of 2)","Simkins, Modjeska Monteith, 1899-1992","","","86 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","04207","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3152",3152.0,"3462.cpd","/mmsimkins/image/3462.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, 1945","Simkins, Modjeska Monteith, 1899-1992","","1945","117 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","This folder contains fundraising letters soliciting donations for the Good Samaritan-Waverley Hospital. Located at 2204 Hampton St. in downton Columbia, the hospital served African American residents from 1952 until 1973.","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03720","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3293",3293.0,"3603.cpd","/mmsimkins/image/3603.cpd","1945","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Education, Higher, South Carolina State College / University, 1939-1990 and n.d.","Simkins, Modjeska Monteith, 1899-1992","","1939-1990","39 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03449","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3366",3366.0,"3676.cpd","/mmsimkins/image/3676.cpd","1939","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, 1944","Simkins, Modjeska Monteith, 1899-1992","","1944","102 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","This folder contains fundraising letters soliciting donations for the Good Samaritan-Waverley Hospital. Located at 2204 Hampton St. in downton Columbia, the hospital served African American residents from 1952 until 1973.","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03600","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3483",3483.0,"3793.cpd","/mmsimkins/image/3793.cpd","1944","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, 1946","Simkins, Modjeska Monteith, 1899-1992","","1946","93 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","This folder contains fundraising letters soliciting donations for the Good Samaritan-Waverley Hospital. Located at 2204 Hampton St. in downton Columbia, the hospital served African American residents from 1952 until 1973.","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03866","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3590",3590.0,"3900.cpd","/mmsimkins/image/3900.cpd","1946","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, N.D. (1 of 2)","Simkins, Modjeska Monteith, 1899-1992","","","92 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","04061","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3705",3705.0,"4015.cpd","/mmsimkins/image/4015.cpd","","",0,False,False,False,True,False,"['Empty Transcript']","[]"
"Modjeska Simkins Papers, Topical Papers, Good Samaritan Waverly Hospital, General, 1947-1950","Simkins, Modjeska Monteith, 1899-1992","","1947-1950","54 items","Modjeska Simkins Papers. Series: Topical files. South Carolina Political Collections.","","This folder contains fundraising letters soliciting donations for the Good Samaritan-Waverley Hospital. Located at 2204 Hampton St. in downton Columbia, the hospital served African American residents from 1952 until 1973.","Modjeska Simkins Papers, 1909-1992","https://digital.library.sc.edu/collections/modjeska-monteith-simkins-papers-1909-1992/","University of South Carolina. South Carolina Political Collections","","Copyright Not Evaluated. For further information please contact the University of South Carolina, South Carolina Political Collections, Columbia, SC 29208.","English","300ppi, 8-bit depth grayscale, Mekel microfilm scanner with Quantum Scan software, Archival Master file is a TIFF.","2012","Text","image/jpeg","Manuscripts","03975","Nathan Joseph Saunders","Topical files","","2020-10-19","2020-10-19","http://cdm17173.contentdm.oclc.org/cdm/ref/collection/mmsimkins/id/3787",3787.0,"4097.cpd","/mmsimkins/image/4097.cpd","1947","",0,False,False,False,True,False,"['Empty Transcript']","[]"
